Id,Nome,Tipo,Classificação,Comprimento,Sentido,Código,Rua Id
2361683,Rua Nova,Normal,Rua,66.29,Dois Sentidos,6506,1689059
2361725,Rua Pedro Álvares Cabral,Normal,Rua,105.1,Dois Sentidos,6540,1690636
2361735,Rua Pêro da Covilhã,Normal,Rua,53.83,Directo,6556,1690913
2361759,Rua do Pinhão,Normal,Rua,72.13,Dois Sentidos,6573,1691201
2361797,Rua das Rosas,Normal,Rua,49.11,Dois Sentidos,6609,1693552
2361823,Rua da Samarra,Normal,Rua,97.05,Directo,6631,1694021
2361829,Rua da Vinha,Normal,Rua,170.3,Dois Sentidos,6635,1696570
2361837,Rua das Violetas,Normal,Rua,51.07,Dois Sentidos,6636,1696832
2361845,Rua das Violetas,Normal,Rua,25.23,Dois Sentidos,6637,1696832
2361851,Rua Vasco da Gama,Normal,Rua,56.41,Dois Sentidos,6640,1696164
2361857,Rua do Paraíso,Normal,Rua,40.25,Dois Sentidos,6644,1690170
2361913,Rua Principal,Passagem superior,Rua,66.85,Dois Sentidos,6745,1692358
2361919,Rua Principal,Normal,Rua,55.09,Dois Sentidos,6750,1692358
2361931,Largo do Chafariz,Normal,Rua,47.86,Dois Sentidos,6752,1668653
2361943,Praceta Bartolomeu Dias,Normal,Rua,30.45,Dois Sentidos,6771,1670155
2361951,Praceta Bartolomeu Dias,Normal,Rua,21.78,Dois Sentidos,6774,1670155
2361959,Praceta Bartolomeu Dias,Normal,Rua,21.86,Dois Sentidos,6778,1670155
2362037,Rua Luísa Todi,Normal,Rua,25.77,Dois Sentidos,6796,2038777
2362043,Travessa do Pinhal,Normal,Rua,73.63,Dois Sentidos,6805,1703383
2362051,Travessa da Tapada,Normal,Rua,55.36,Dois Sentidos,6813,1703815
2362075,Rua Barros Queiróz,Normal,Rua,67.36,Dois Sentidos,6826,1705242
2362081,Praceta dos Navegadores,Normal,Rua,34.92,Dois Sentidos,6831,1707992
2362105,Rua Luíz Artur de Oliveira Marques (Jornalista) 25-11-1998 - 01-10-1976,Normal,Rua,52.74,Dois Sentidos,6862,1708001
2362111,Rua Luíz Artur de Oliveira Marques (Jornalista) 25-11-1998 - 01-10-1976,Normal,Rua,32.08,Dois Sentidos,6881,1708001
2362137,Praceta Pedro Álvares Cabral,Normal,Rua,19.67,Dois Sentidos,6914,2081579
2362143,Praceta Pedro Álvares Cabral,Normal,Rua,27.59,Dois Sentidos,6917,2081579
2362213,Rua Carlos Anjos,Normal,Rua,61.68,Directo,6299,1677084
2362219,Rua de Belmonte,Normal,Rua,39.87,Inverso,6320,1675831
2362237,Passeio Dr. José Dias Valente,Normal,Rua,102.1,Directo,6378,1668486
2362243,Rua Alfredo da Silva,Normal,Rua,174.5,Directo,6392,1673654
2362279,Rua Dom António Guedes de Herédia,Normal,Rua,92.82,Directo,6450,1697703
2362291,Rua do Pinheiro,Normal,Rua,195.9,Directo,6463,1691240
2362297,Rua Particular à Avenida Biarritz,Normal,Rua,175.6,Dois Sentidos,6477,1690384
2362303,Rua da Nazaré,Normal,Rua,39.56,Directo,6489,1688681
2362327,Avenida dos Estrangeiros,Normal,Rua,12.42,Inverso,6562,1665899
2362365,Avenida dos Estrangeiros,Normal,Rua,102.7,Directo,6553,1665899
2362425,Rua de São Remo,Normal,Rua,59.46,Directo,6736,1701254
2362431,Rua de Mondariz,Normal,Rua,83.44,Inverso,6748,1688311
2362437,Rua de Mondariz,Normal,Rua,100.1,Inverso,6749,1688311
2362473,Avenida de Itália,Normal,Rua,11.12,Dois Sentidos,6833,1666055
2362481,Rua Costa Pinto,Normal,Rua,106.4,Inverso,6839,1678876
2362491,Rua Costa Pinto,Normal,Rua,99.08,Inverso,6840,1678876
2362503,Rua de Espinho,Normal,Rua,59.01,Dois Sentidos,6858,1680346
2362509,Rua Conde Moser,Normal,Rua,58.76,Inverso,6869,1697570
2362515,Rua de Peniche,Normal,Rua,24.22,Inverso,6884,1690785
2362539,Rua de Nice,Normal,Rua,22.27,Directo,6910,1688782
2362551,Rua Monte Leite,Normal,Rua,91.22,Directo,6250,1688367
2362569,Estrada da Alapraia,Normal,Rua,114.2,Dois Sentidos,6260,1667969
2362577,Estrada da Alapraia,Normal,Rua,18.10,Inverso,6261,1667969
2362594,Estrada da Alapraia,Normal,Rua,56.54,Dois Sentidos,6278,1667969
2362616,Estrada da Alapraia,Normal,Rua,17.27,Directo,6298,1667969
2362642,Avenida Gago Coutinho,Normal,Rua,54.22,Directo,6398,1665980
2362648,Avenida Gago Coutinho,Normal,Rua,52.49,Dois Sentidos,6399,1665980
2362678,Avenida do Lidador,Normal,Rua,130.1,Dois Sentidos,6448,1666164
2362684,Avenida do Lidador,Normal,Rua,30.78,Dois Sentidos,6449,1666164
2362722,Largo Amália Rodrigues,Normal,Rua,103.2,Directo,6476,1668547
2362728,Largo Amália Rodrigues,Normal,Rua,16.75,Inverso,6486,1668547
2362740,Largo Carlos Gil,Normal,Rua,32.17,Dois Sentidos,6511,1668612
2362746,Largo Carlos Gil,Normal,Rua,68.68,Dois Sentidos,6512,1668612
2362752,Largo do Chafariz,Normal,Rua,24.78,Dois Sentidos,6519,1668698
2362758,Largo do Chafariz,Normal,Rua,36.77,Directo,6518,1668698
2362764,Largo do Chafariz,Normal,Rua,16.25,Dois Sentidos,6517,1668698
2362784,Largo Padre Eugénio Jalhay,Normal,Rua,22.48,Dois Sentidos,6536,1669407
2362827,Rua de Santa Rita,Normal,Rua,32.45,Dois Sentidos,6557,1694483
2362847,Rua Francisco de Paula e Oliveira,Normal,Rua,63.36,Dois Sentidos,6576,1682056
2362855,Rua de Oliveira do Conde,Normal,Rua,137.3,Dois Sentidos,6579,1689450
2362861,Rua de Oliveira do Conde,Normal,Rua,25.37,Inverso,6581,1689450
2362866,Rua de Oliveira do Conde,Normal,Rua,75.73,Dois Sentidos,6582,1689450
2362904,Rua António da Silveira,Normal,Rua,51.29,Dois Sentidos,6606,1674723
2362952,Rua das Grutas,Normal,Rua,30.56,Inverso,6621,1683118
2362988,Praceta Doutor Félix Pereira,Normal,Rua,16.44,Dois Sentidos,6647,1672381
2362994,Praceta Doutor Félix Pereira,Normal,Rua,28.75,Dois Sentidos,6648,1672381
2363000,Praceta Doutor Félix Pereira,Normal,Rua,43.05,Dois Sentidos,6649,1672381
2363006,Avenida Gago Coutinho,Normal,Rua,19.61,Dois Sentidos,6650,1665980
2363012,Avenida Gago Coutinho,Normal,Rua,85.56,Inverso,6651,1665980
2363018,Praceta Rainha Dona Leonor,Normal,Rua,12.85,Dois Sentidos,6653,1672593
2363078,Rua das Escadinhas de Santa Rita,Normal,Rua,35.74,Dois Sentidos,6686,1680032
2363092,Rua Fernando Pessoa,Normal,Rua,64.89,Dois Sentidos,6697,1680996
2363098,Rua da Galiza,Normal,Rua,71.01,Directo,6698,1682351
2363104,Rua da Galiza,Normal,Rua,23.44,Dois Sentidos,6701,1682351
2363112,Rua da Galiza,Normal,Rua,16.99,Dois Sentidos,6702,1682351
2363136,Rua João Cândido de Morais,Normal,Rua,143.3,Dois Sentidos,6714,1684130
2363160,Rua António da Silveira,Normal,Rua,83.30,Dois Sentidos,6730,1674723
2363168,Rua Luís Filipe da Mata,Normal,Rua,58.16,Dois Sentidos,6716,1686527
2363174,Rua Manuel Ribeiro dos Santos,Normal,Rua,57.90,Dois Sentidos,6753,1687185
2363180,Rua Pedro Nunes,Normal,Rua,66.66,Dois Sentidos,6754,1690746
2363198,Rua Pêro Vaz de Caminha,Normal,Rua,36.68,Dois Sentidos,6766,1690993
2363204,Rua Pêro Vaz de Caminha,Normal,Rua,47.26,Dois Sentidos,6768,1690993
2363210,Rua Pêro Vaz de Caminha,Normal,Rua,16.96,Dois Sentidos,6770,1690993
2363230,Rua Quinta de Santa Teresinha,Normal,Rua,59.80,Dois Sentidos,6781,1692705
2363240,Rua Sacadura Cabral,Normal,Rua,248.9,Inverso,6785,1693924
2363246,Rua Samuel Gonçalves Sanches - Comandante dos Bombeiros Voluntários dos Estoris,Normal,Rua,130.0,Dois Sentidos,6834,1694051
2363258,Rua Samuel Gonçalves Sanches - Comandante dos Bombeiros Voluntários dos Estoris,Normal,Rua,74.73,Dois Sentidos,6836,1694051
2363284,Rua Antoine de Saint-Éxupery,Normal,Rua,170.8,Dois Sentidos,6185,1674571
2363290,Rua Silva Lobo,Normal,Rua,205.0,Dois Sentidos,6857,1694973
2363298,Rua Viriato,Normal,Rua,54.02,Directo,6859,1696903
2363318,Rua Conde de Castelo Melhor,Normal,Rua,7.666,Inverso,6863,1697482
2363327,Rua Conde de Castelo Melhor,Normal,Rua,69.56,Dois Sentidos,6864,1697482
2363333,Rua Conde de Castelo Melhor,Normal,Rua,123.0,Directo,6868,1697482
2363345,Rua Cônsul Aristides de Sousa Mendes,Normal,Rua,44.74,Dois Sentidos,6878,1697600
2363351,Rua Cônsul Aristides de Sousa Mendes,Normal,Rua,28.18,Dois Sentidos,6880,1697600
2363363,Rua João António Gaspar,Normal,Rua,86.42,Dois Sentidos,6897,2726709
2363371,Rua João António Gaspar,Normal,Rua,91.48,Dois Sentidos,6898,2726709
2363383,Rua João António Gaspar,Normal,Rua,39.72,Dois Sentidos,6900,2726709
2363407,Rua da Galiza,Normal,Rua,74.91,Directo,6926,1682351
2363413,Rua Dom João de Castro,Normal,Rua,22.31,Directo,6927,1697934
2363437,Rua Doutor Leite de Vasconcelos,Normal,Rua,94.99,Dois Sentidos,6942,1698645
2363479,Rua General Manuel Diogo Neto,Normal,Rua,56.80,Dois Sentidos,6959,1699205
2363485,Rua General Manuel Diogo Neto,Normal,Rua,22.65,Dois Sentidos,6961,1699205
2363497,Rua General Manuel Diogo Neto,Normal,Rua,42.36,Dois Sentidos,6968,1699205
2363507,Rua General Manuel Diogo Neto,Normal,Rua,31.89,Dois Sentidos,6972,1699205
2363515,Rua Mestre de Aviz,Normal,Rua,71.20,Dois Sentidos,6973,1699669
2363521,Rua Mestre de Aviz,Normal,Rua,50.22,Dois Sentidos,6974,1699669
2363529,Rua Mestre de Aviz,Normal,Rua,21.12,Dois Sentidos,6975,1699669
2363535,Rua Professor Vitorino Nemésio,Normal,Rua,74.80,Dois Sentidos,6976,1700110
2363543,Rua Professor Vitorino Nemésio,Normal,Rua,42.05,Inverso,6977,1700110
2363551,Rua Professor Vitorino Nemésio,Normal,Rua,45.70,Dois Sentidos,6979,1700110
2363563,Rua Rainha Dona Leonor,Normal,Rua,44.21,Dois Sentidos,6985,1700217
2363571,Travessa Joaquim Miguel Serra e Moura,Normal,Rua,43.64,Dois Sentidos,6986,1702772
2363579,Travessa do Moínho,Normal,Rua,66.52,Inverso,6987,1703054
2363611,Travessa de Santa Rita,Normal,Rua,90.32,Inverso,6995,1704078
2363617,Travessa Doutor Félix Pereira,Normal,Rua,58.61,Dois Sentidos,6997,1704030
2363681,Rua António José Pereira,Normal,Rua,100.6,Dois Sentidos,7025,1707276
2363687,Avenida Biarritz,Normal,Rua,49.20,Inverso,7072,1665704
2363699,Rua Vitorino Vaz,Normal,Rua,23.08,Inverso,7076,1697042
2363705,Rua Vitorino Vaz,Normal,Rua,154.5,Dois Sentidos,7077,1697042
2363713,Rua do Lido,Normal,Rua,84.40,Inverso,7078,1685905
2363719,Rua do Lido,Normal,Rua,28.88,Inverso,7079,1685905
2363725,Rua do Lido,Normal,Rua,105.2,Inverso,7088,1685905
2363733,Rua do Lido,Normal,Rua,128.9,Inverso,7089,1685905
2363751,Avenida das Acácias,Normal,Rua,76.67,Directo,7095,1665545
2363771,Avenida das Acácias,Normal,Rua,14.42,Dois Sentidos,7099,1665545
2363777,Rua de São Nicolau,Normal,Rua,12.06,Dois Sentidos,6866,1701089
2363783,Rua de São Nicolau,Normal,Rua,34.53,Dois Sentidos,6867,1701089
2363789,Rua de São Pedro,Normal,Rua,45.07,Dois Sentidos,6902,1701183
2363795,Rua de São Pedro,Normal,Rua,44.12,Dois Sentidos,6904,1701183
2363811,Rua de São Pedro,Normal,Rua,71.96,Dois Sentidos,6918,1701183
2363819,Rua de São Tiago,Normal,Rua,40.33,Dois Sentidos,6932,1701318
2363853,Travessa de Santo António,Normal,Rua,36.38,Inverso,7027,1704100
2363873,Travessa São Francisco de Assis,Normal,Rua,37.49,Dois Sentidos,7033,1704165
2363881,Travessa de São Gabriel,Normal,Rua,37.12,Dois Sentidos,7034,1704176
2363899,Rua de São Domingos,Normal,Rua,8.253,Dois Sentidos,7041,1700539
2363905,Rua Santa Clara,Normal,Rua,116.3,Inverso,6664,1694148
2363911,Avenida de São Pedro,Normal,Rua,27.85,Directo,7053,1667174
2363919,Avenida de São Pedro,Normal,Rua,18.29,Dois Sentidos,7054,1667174
2363943,Praceta Marquesa do Cadaval,Normal,Rua,40.93,Dois Sentidos,7062,1672500
2363957,Rua de Santo António,Normal,Rua,14.06,Inverso,7087,1700293
2363968,Rua de Santo António,Normal,Rua,89.21,Dois Sentidos,7086,1700293
2363980,Rua de São Francisco,Normal,Rua,21.07,Inverso,7094,1700616
2363986,Rua de São Francisco,Normal,Rua,24.58,Inverso,7096,1700616
2364022,Rua de São Nicolau,Normal,Rua,34.85,Dois Sentidos,7103,1701089
2364040,Rua de São Tiago,Normal,Rua,73.51,Inverso,6922,1701318
2364046,Rua de São Tiago,Normal,Rua,36.10,Dois Sentidos,6934,1701318
2364058,Travessa São Francisco de Assis,Normal,Rua,24.17,Dois Sentidos,7106,1704165
2364076,Praceta Marquesa do Cadaval,Normal,Rua,48.62,Dois Sentidos,7112,1672500
2364088,Praceta Marquesa do Cadaval,Normal,Rua,78.59,Dois Sentidos,7113,1672500
2364100,Rua do Lago,Normal,Rua,78.38,Directo,7117,1685581
2364116,Rua Nove de Abril,Normal,Rua,67.69,Dois Sentidos,7123,1689221
2364122,Rua Nove de Abril,Normal,Rua,7.372,Inverso,7125,1689221
2364131,Rua Nove de Abril,Normal,Rua,38.61,Dois Sentidos,7126,1689221
2364139,Rua Nove de Abril,Normal,Rua,85.99,Dois Sentidos,7128,1689221
2364145,Rua Nove de Abril,Normal,Rua,57.31,Dois Sentidos,7129,1689221
2364151,Rua Nove de Abril,Normal,Rua,56.41,Dois Sentidos,7130,1689221
2364159,Rua Nove de Abril,Normal,Rua,29.91,Dois Sentidos,7131,1689221
2364165,Rua Nove de Abril,Normal,Rua,11.13,Dois Sentidos,7132,1689221
2364173,Rua Nove de Abril,Normal,Rua,50.31,Dois Sentidos,7133,1689221
2364179,Rua Nove de Abril,Normal,Rua,46.63,Dois Sentidos,7134,1689221
2364193,Rua Nove de Abril,Normal,Rua,65.11,Inverso,7137,1689221
2364205,Rua Nunes dos Santos,Normal,Rua,154.3,Directo,7139,1689262
2364217,Rua Nunes dos Santos,Normal,Rua,145.5,Directo,7141,1689262
2364235,Rua Raúl Brandão,Normal,Rua,83.07,Dois Sentidos,7147,1692865
2364245,Rua Sacadura Cabral,Normal,Rua,55.51,Dois Sentidos,7152,1693851
2364251,Rua Sacadura Cabral,Normal,Rua,155.8,Inverso,7153,1693851
2364257,Rua Sacadura Cabral,Normal,Rua,126.5,Inverso,7154,1693851
2364263,Rua Roque Lopes,Normal,Rua,112.5,Dois Sentidos,7155,1693462
2364269,Rua Rui de Pina,Normal,Rua,52.17,Dois Sentidos,7156,1693705
2364295,Rua do Parque de Petanca,Normal,Rua,93.71,Dois Sentidos,7159,1704969
2364309,Rua Dom Afonso de Bourbon,Normal,Rua,35.51,Dois Sentidos,7164,1697669
2364315,Rua Dom Afonso de Bourbon,Normal,Rua,184.3,Dois Sentidos,7166,1697669
2364331,Rua Dom Afonso de Bourbon,Normal,Rua,24.49,Dois Sentidos,7168,1697669
2364337,Rua Narcisa Sousa Graça "Ti Narcisa",Normal,Rua,64.07,Dois Sentidos,7169,2022052
2364393,Rua John Watts Garland,Normal,Rua,16.74,Dois Sentidos,7200,1697086
2364421,Rua Comandante Abel Fontoura da Costa,Normal,Rua,45.23,Inverso,7213,1697416
2364446,Beco do Alfaiate,Normal,Rua,29.09,Dois Sentidos,7239,1707853
2364452,Praceta Augusto Pina,Normal,Rua,23.54,Dois Sentidos,7240,1708052
2364466,Avenida Condes de Barcelona,Normal,Rua,46.81,Inverso,7178,1709522
2364552,Avenida de Sabóia,Normal,Rua,36.44,Dois Sentidos,7217,1666597
2364558,Avenida Marginal,Normal,Rua,148.5,Inverso,6083,1666282
2364564,Avenida dos Bombeiros Voluntários,Normal,Rua,57.19,Directo,5907,1665738
2364578,Avenida de Sabóia,Normal,Rua,60.41,Directo,7221,1666597
2364598,Avenida de Sabóia,Normal,Rua,18.41,Dois Sentidos,7248,1666597
2364614,Avenida de Sabóia,Normal,Rua,58.45,Dois Sentidos,7259,1666597
2364620,Avenida de Sabóia,Normal,Rua,45.88,Dois Sentidos,7260,1666597
2364632,Rua Dom Bosco,Normal,Rua,146.6,Directo,7278,1697728
2364659,Rua Dom Bosco,Normal,Rua,144.7,Inverso,7283,1697728
2364671,Largo Afonso do Paço,Normal,Rua,19.39,Dois Sentidos,7263,1668533
2364679,Rua das Flores,Normal,Rua,42.52,Dois Sentidos,7294,1681622
2364747,Avenida de Portugal,Normal,Rua,7.771,Inverso,7307,1666510
2364773,Praça Almeida Garrett,Normal,Rua,114.9,Dois Sentidos,7317,1669595
2364779,Praça Almeida Garrett,Normal,Rua,67.16,Dois Sentidos,7318,1669595
2364785,Praça Condes de Barcelona,Normal,Rua,2.883,Inverso,7319,1669667
2364835,Rua do Campo Santo,Normal,Rua,135.3,Dois Sentidos,7347,1676878
2364855,Rua do Campo Santo,Normal,Rua,74.65,Dois Sentidos,7357,1676878
2364869,Rua Afonso de Albuquerque,Normal,Rua,129.6,Dois Sentidos,7359,1673221
2364883,Rua das Rosas,Normal,Rua,34.23,Dois Sentidos,7365,1693538
2364889,Rua das Rosas,Normal,Rua,34.66,Dois Sentidos,7366,1693538
2364897,Rua Salvador Correia de Sá,Normal,Rua,30.39,Directo,7367,1694010
2364929,Rua Doutor Manuel de Arriaga,Normal,Rua,101.0,Inverso,7376,1698695
2364935,Rua Doutor Manuel de Arriaga,Normal,Rua,27.84,Inverso,7377,1698695
2364941,Travessa Joaquim dos Santos,Normal,Rua,53.64,Dois Sentidos,7379,1702761
2364951,Arcadas do Parque Nascente,Normal,Rua,83.85,Directo,7381,1665299
2364957,Beco do Lavadouro,Normal,Rua,35.97,Dois Sentidos,7382,1667481
2364963,Rua de Camões,Normal,Rua,13.96,Inverso,7384,1676827
2365043,Rua Doutor Joaquim Manso,Normal,Rua,65.87,Dois Sentidos,7247,1698578
2365059,Rua General Domingos de Oliveira,Normal,Rua,31.36,Inverso,7258,1699154
2365065,Rua General Domingos de Oliveira,Normal,Rua,52.11,Directo,7252,1699154
2365073,Rua General Domingos de Oliveira,Normal,Rua,36.18,Directo,7253,1699154
2365079,Rua General Domingos de Oliveira,Normal,Rua,5.956,Inverso,7254,1699154
2365087,Travessa Nove de Abril,Normal,Rua,28.82,Dois Sentidos,7266,1703198
2365101,Travessa Ferreira de Castro,Normal,Rua,53.81,Dois Sentidos,7268,1702445
2365127,Praceta Jorge de Sena,Normal,Rua,21.63,Dois Sentidos,7276,1705115
2365133,Rua Nove de Abril,Normal,Rua,18.75,Dois Sentidos,7313,1689221
2365139,Rua da Azarujinha,Normal,Rua,47.94,Dois Sentidos,7423,1707253
2365163,Rua Emiliano Santos,Normal,Rua,7.774,Dois Sentidos,7397,1679978
2365169,Rua da Escola,Normal,Rua,48.41,Dois Sentidos,7399,1680091
2365187,Rua José Rodrigues,Normal,Rua,40.88,Dois Sentidos,7402,1685267
2365209,Rua Martin Sain,Normal,Rua,32.73,Inverso,7405,1687603
2365215,Rua Martin Sain,Normal,Rua,68.66,Inverso,7406,1687603
2365221,Rua das Palmeiras,Normal,Rua,85.88,Directo,7407,1690043
2365227,Rua dos Miósporos,Normal,Rua,14.50,Dois Sentidos,7408,1688026
2365245,Avenida de Nice,Normal,Rua,26.05,Dois Sentidos,7411,1666386
2365251,Avenida de Nice,Normal,Rua,209.9,Inverso,7412,1666386
2365257,Rua Câmara Pestana,Normal,Rua,233.5,Dois Sentidos,7413,1676663
2365263,Rua Comandante Joaquim Nascimento Gourinho,Normal,Rua,123.1,Directo,7414,1684616
2365269,Rua de Lisboa,Normal,Rua,169.1,Directo,7415,1686046
2365275,Rua Melo e Sousa,Normal,Rua,282.6,Directo,7417,1687753
2365283,Rua Melo e Sousa,Normal,Rua,85.66,Directo,7418,1687753
2365301,Rua Particular,Normal,Rua,94.41,Dois Sentidos,7422,1690274
2365307,Rua João Pereira da Rosa,Normal,Rua,50.28,Inverso,6019,1684463
2365313,Rua de Lisboa,Normal,Rua,75.74,Dois Sentidos,7428,1686046
2365319,Rua de Macau,Normal,Rua,89.57,Directo,7429,1686672
2365325,Praceta de São Francisco,Normal,Rua,37.81,Dois Sentidos,7439,1672655
2365335,Rua da República,Normal,Rua,73.81,Inverso,7440,1692988
2365341,Rua da República,Normal,Rua,63.46,Inverso,7441,1692988
2365359,Largo Andrade Torrezão,Normal,Rua,29.10,Dois Sentidos,12666,1669309
2365374,Rua dos Malmequeres,Normal,Rua,83.47,Dois Sentidos,12689,1686882
2365382,Rua de São João,Normal,Rua,19.65,Dois Sentidos,12716,1700768
2365404,Rua Avelino de Almeida,Normal,Rua,21.56,Dois Sentidos,12783,1675325
2365418,Rua Carvalho Araújo,Normal,Rua,46.51,Inverso,12803,1677345
2365438,Rua Augusto,Normal,Rua,20.26,Dois Sentidos,12898,1692467
2365446,Travessa das Hortenses,Normal,Rua,34.78,Dois Sentidos,13061,1702669
2365458,Avenida Aida,Normal,Rua,18.22,Inverso,5952,1665559
2365464,Avenida Aida,Normal,Rua,249.4,Inverso,13474,1665559
2365476,Avenida Marques Leal,Normal,Rua,43.64,Inverso,13477,1665648
2365494,Avenida Marques Leal,Normal,Rua,306.4,Inverso,13480,1665648
2365506,Avenida Marginal,Normal,Rua,136.8,Directo,13484,1666282
2365512,Avenida Biarritz,Normal,Rua,200.5,Inverso,7069,1665704
2365530,Avenida dos Bombeiros Voluntários,Normal,Rua,168.8,Dois Sentidos,5912,1665738
2365554,Avenida Clotilde,Normal,Rua,44.87,Directo,13494,1665799
2365562,Avenida Clotilde,Normal,Rua,49.02,Dois Sentidos,13495,1665799
2365614,Avenida Fausto de Figueiredo,Normal,Rua,155.6,Dois Sentidos,7251,1665913
2365620,Avenida Marginal,Normal,Rua,56.12,Directo,13511,1666282
2365642,Avenida Marques Leal,Normal,Rua,196.0,Inverso,13519,1665648
2365668,Avenida do Lago,Normal,Rua,26.12,Dois Sentidos,13532,1666149
2365700,Avenida do Lidador,Normal,Rua,13.68,Dois Sentidos,13545,1666164
2365720,Avenida Marginal,Normal,Rua,79.83,Directo,13567,1666282
2365742,Avenida Marginal,Normal,Rua,55.85,Directo,13572,1666282
2365767,Avenida Marginal,Normal,Rua,87.79,Directo,13579,1666282
2365889,Avenida Senhora do Monte da Saúde,Normal,Rua,123.8,Dois Sentidos,13654,1666630
2365899,Avenida Senhora do Monte da Saúde,Normal,Rua,48.96,Directo,13656,1666630
2365905,Avenida da Suíça,Normal,Rua,532.8,Dois Sentidos,5747,1666679
2365913,Avenida Dom Nuno Álvares Pereira,Normal,Rua,46.33,Dois Sentidos,13662,1666880
2365919,Avenida Dom Nuno Álvares Pereira,Normal,Rua,58.45,Directo,13681,1666880
2365931,Avenida Dom Nuno Álvares Pereira,Normal,Rua,81.70,Directo,13684,1666880
2365973,Avenida Dom Nuno Álvares Pereira,Normal,Rua,174.1,Directo,13701,1666880
2365979,Avenida Dom Nuno Álvares Pereira,Normal,Rua,145.9,Inverso,13722,1666880
2366009,Rua Câmara Pestana,Normal,Rua,4.005,Dois Sentidos,13762,1676663
2366015,Avenida Dom Nuno Álvares Pereira,Normal,Rua,58.23,Directo,13767,1666880
2366021,Avenida Dom Nuno Álvares Pereira,Normal,Rua,57.66,Inverso,13770,1666880
2366029,Avenida Dom Nuno Álvares Pereira,Normal,Rua,105.7,Inverso,13774,1666880
2366053,Avenida General Carmona,Normal,Rua,7.282,Inverso,13792,1667044
2366059,Avenida Dom Nuno Álvares Pereira,Normal,Rua,118.5,Directo,13794,1666880
2366065,Avenida Dom Nuno Álvares Pereira,Normal,Rua,112.6,Inverso,13797,1666880
2366071,Avenida Dom Nuno Álvares Pereira,Normal,Rua,101.1,Inverso,13800,1666880
2366121,Rua José Régio,Normal,Rua,7.636,Dois Sentidos,539,1685212
2366147,Rua José Afonso,Normal,Rua,69.78,Dois Sentidos,1027,1684832
